slug,url,game,category,primary,tier,keyword,intent,placement,validated
love-rummy,/games/love-rummy.html,Love Rummy,Rummy,love rummy,modifier,best rummy yono app,commercial,body / category hub,NO
max-rummy,/games/max-rummy.html,Max Rummy,Rummy,max rummy,primary,max rummy,navigational,H1 + title + intro,NO
max-rummy,/games/max-rummy.html,Max Rummy,Rummy,max rummy,secondary,max rummy app,navigational,H2 / spec table / body,NO
max-rummy,/games/max-rummy.html,Max Rummy,Rummy,max rummy,secondary,max rummy game,navigational,H2 / spec table / body,NO
max-rummy,/games/max-rummy.html,Max Rummy,Rummy,max rummy,secondary,max rummy download,transactional,H2 / spec table / body,NO
max-rummy,/games/max-rummy.html,Max Rummy,Rummy,max rummy,secondary,max rummy apk,transactional,H2 / spec table / body,NO
max-rummy,/games/max-rummy.html,Max Rummy,Rummy,max rummy,secondary,max rummy online,navigational,H2 / spec table / body,NO
max-rummy,/games/max-rummy.html,Max Rummy,Rummy,max rummy,secondary,max rummy android,navigational,H2 / spec table / body,NO
max-rummy,/games/max-rummy.html,Max Rummy,Rummy,max rummy,secondary,max rummy latest version,navigational,H2 / spec table / body,NO
max-rummy,/games/max-rummy.html,Max Rummy,Rummy,max rummy,secondary,max rummy login,transactional,H2 / spec table / body,NO
max-rummy,/games/max-rummy.html,Max Rummy,Rummy,max rummy,long-tail,what is max rummy,informational,FAQ question or subsection,NO
max-rummy,/games/max-rummy.html,Max Rummy,Rummy,max rummy,long-tail,how to play max rummy,informational,FAQ question or subsection,NO
max-rummy,/games/max-rummy.html,Max Rummy,Rummy,max rummy,long-tail,max rummy how to download,informational,FAQ question or subsection,NO
max-rummy,/games/max-rummy.html,Max Rummy,Rummy,max rummy,long-tail,is max rummy safe,informational,FAQ question or subsection,NO
max-rummy,/games/max-rummy.html,Max Rummy,Rummy,max rummy,long-tail,max rummy app details,informational,FAQ question or subsection,NO
max-rummy,/games/max-rummy.html,Max Rummy,Rummy,max rummy,long-tail,max rummy supported devices,informational,FAQ question or subsection,NO
max-rummy,/games/max-rummy.html,Max Rummy,Rummy,max rummy,long-tail,max rummy beginner guide,informational,FAQ question or subsection,NO
max-rummy,/games/max-rummy.html,Max Rummy,Rummy,max rummy,long-tail,max rummy game guide,informational,FAQ question or subsection,NO
max-rummy,/games/max-rummy.html,Max Rummy,Rummy,max rummy,modifier,max rummy rummy,commercial,body / category hub,NO
max-rummy,/games/max-rummy.html,Max Rummy,Rummy,max rummy,modifier,best rummy yono app,commercial,body / category hub,NO
money-rummy,/games/money-rummy.html,Money Rummy,Rummy,money rummy,primary,money rummy,navigational,H1 + title + intro,NO
money-rummy,/games/money-rummy.html,Money Rummy,Rummy,money rummy,secondary,money rummy app,navigational,H2 / spec table / body,NO
money-rummy,/games/money-rummy.html,Money Rummy,Rummy,money rummy,secondary,money rummy game,navigational,H2 / spec table / body,NO
money-rummy,/games/money-rummy.html,Money Rummy,Rummy,money rummy,secondary,money rummy download,transactional,H2 / spec table / body,NO
money-rummy,/games/money-rummy.html,Money Rummy,Rummy,money rummy,secondary,money rummy apk,transactional,H2 / spec table / body,NO
money-rummy,/games/money-rummy.html,Money Rummy,Rummy,money rummy,secondary,money rummy online,navigational,H2 / spec table / body,NO
money-rummy,/games/money-rummy.html,Money Rummy,Rummy,money rummy,secondary,money rummy android,navigational,H2 / spec table / body,NO
money-rummy,/games/money-rummy.html,Money Rummy,Rummy,money rummy,secondary,money rummy latest version,navigational,H2 / spec table / body,NO
money-rummy,/games/money-rummy.html,Money Rummy,Rummy,money rummy,secondary,money rummy login,transactional,H2 / spec table / body,NO
money-rummy,/games/money-rummy.html,Money Rummy,Rummy,money rummy,long-tail,what is money rummy,informational,FAQ question or subsection,NO
money-rummy,/games/money-rummy.html,Money Rummy,Rummy,money rummy,long-tail,how to play money rummy,informational,FAQ question or subsection,NO
money-rummy,/games/money-rummy.html,Money Rummy,Rummy,money rummy,long-tail,money rummy how to download,informational,FAQ question or subsection,NO
money-rummy,/games/money-rummy.html,Money Rummy,Rummy,money rummy,long-tail,is money rummy safe,informational,FAQ question or subsection,NO
money-rummy,/games/money-rummy.html,Money Rummy,Rummy,money rummy,long-tail,money rummy app details,informational,FAQ question or subsection,NO
money-rummy,/games/money-rummy.html,Money Rummy,Rummy,money rummy,long-tail,money rummy supported devices,informational,FAQ question or subsection,NO
money-rummy,/games/money-rummy.html,Money Rummy,Rummy,money rummy,long-tail,money rummy beginner guide,informational,FAQ question or subsection,NO
money-rummy,/games/money-rummy.html,Money Rummy,Rummy,money rummy,long-tail,money rummy game guide,informational,FAQ question or subsection,NO
money-rummy,/games/money-rummy.html,Money Rummy,Rummy,money rummy,modifier,money rummy rummy,commercial,body / category hub,NO
money-rummy,/games/money-rummy.html,Money Rummy,Rummy,money rummy,modifier,best rummy yono app,commercial,body / category hub,NO
ok-rummy,/games/ok-rummy.html,OK Rummy,Rummy,ok rummy,primary,ok rummy,navigational,H1 + title + intro,NO
ok-rummy,/games/ok-rummy.html,OK Rummy,Rummy,ok rummy,secondary,ok rummy app,navigational,H2 / spec table / body,NO
ok-rummy,/games/ok-rummy.html,OK Rummy,Rummy,ok rummy,secondary,ok rummy game,navigational,H2 / spec table / body,NO
ok-rummy,/games/ok-rummy.html,OK Rummy,Rummy,ok rummy,secondary,ok rummy download,transactional,H2 / spec table / body,NO
ok-rummy,/games/ok-rummy.html,OK Rummy,Rummy,ok rummy,secondary,ok rummy apk,transactional,H2 / spec table / body,NO
ok-rummy,/games/ok-rummy.html,OK Rummy,Rummy,ok rummy,secondary,ok rummy online,navigational,H2 / spec table / body,NO
ok-rummy,/games/ok-rummy.html,OK Rummy,Rummy,ok rummy,secondary,ok rummy android,navigational,H2 / spec table / body,NO
ok-rummy,/games/ok-rummy.html,OK Rummy,Rummy,ok rummy,secondary,ok rummy latest version,navigational,H2 / spec table / body,NO
ok-rummy,/games/ok-rummy.html,OK Rummy,Rummy,ok rummy,secondary,ok rummy login,transactional,H2 / spec table / body,NO
ok-rummy,/games/ok-rummy.html,OK Rummy,Rummy,ok rummy,long-tail,what is ok rummy,informational,FAQ question or subsection,NO
ok-rummy,/games/ok-rummy.html,OK Rummy,Rummy,ok rummy,long-tail,how to play ok rummy,informational,FAQ question or subsection,NO
ok-rummy,/games/ok-rummy.html,OK Rummy,Rummy,ok rummy,long-tail,ok rummy how to download,informational,FAQ question or subsection,NO
ok-rummy,/games/ok-rummy.html,OK Rummy,Rummy,ok rummy,long-tail,is ok rummy safe,informational,FAQ question or subsection,NO
ok-rummy,/games/ok-rummy.html,OK Rummy,Rummy,ok rummy,long-tail,ok rummy app details,informational,FAQ question or subsection,NO
ok-rummy,/games/ok-rummy.html,OK Rummy,Rummy,ok rummy,long-tail,ok rummy supported devices,informational,FAQ question or subsection,NO
ok-rummy,/games/ok-rummy.html,OK Rummy,Rummy,ok rummy,long-tail,ok rummy beginner guide,informational,FAQ question or subsection,NO
ok-rummy,/games/ok-rummy.html,OK Rummy,Rummy,ok rummy,long-tail,ok rummy game guide,informational,FAQ question or subsection,NO
ok-rummy,/games/ok-rummy.html,OK Rummy,Rummy,ok rummy,modifier,ok rummy rummy,commercial,body / category hub,NO
ok-rummy,/games/ok-rummy.html,OK Rummy,Rummy,ok rummy,modifier,best rummy yono app,commercial,body / category hub,NO
rumble-rummy,/games/rumble-rummy.html,Rumble Rummy,Rummy,rumble rummy,primary,rumble rummy,navigational,H1 + title + intro,NO
rumble-rummy,/games/rumble-rummy.html,Rumble Rummy,Rummy,rumble rummy,secondary,rumble rummy app,navigational,H2 / spec table / body,NO
rumble-rummy,/games/rumble-rummy.html,Rumble Rummy,Rummy,rumble rummy,secondary,rumble rummy game,navigational,H2 / spec table / body,NO
rumble-rummy,/games/rumble-rummy.html,Rumble Rummy,Rummy,rumble rummy,secondary,rumble rummy download,transactional,H2 / spec table / body,NO
rumble-rummy,/games/rumble-rummy.html,Rumble Rummy,Rummy,rumble rummy,secondary,rumble rummy apk,transactional,H2 / spec table / body,NO
rumble-rummy,/games/rumble-rummy.html,Rumble Rummy,Rummy,rumble rummy,secondary,rumble rummy online,navigational,H2 / spec table / body,NO
rumble-rummy,/games/rumble-rummy.html,Rumble Rummy,Rummy,rumble rummy,secondary,rumble rummy android,navigational,H2 / spec table / body,NO
rumble-rummy,/games/rumble-rummy.html,Rumble Rummy,Rummy,rumble rummy,secondary,rumble rummy latest version,navigational,H2 / spec table / body,NO
rumble-rummy,/games/rumble-rummy.html,Rumble Rummy,Rummy,rumble rummy,secondary,rumble rummy login,transactional,H2 / spec table / body,NO
rumble-rummy,/games/rumble-rummy.html,Rumble Rummy,Rummy,rumble rummy,long-tail,what is rumble rummy,informational,FAQ question or subsection,NO
rumble-rummy,/games/rumble-rummy.html,Rumble Rummy,Rummy,rumble rummy,long-tail,how to play rumble rummy,informational,FAQ question or subsection,NO
rumble-rummy,/games/rumble-rummy.html,Rumble Rummy,Rummy,rumble rummy,long-tail,rumble rummy how to download,informational,FAQ question or subsection,NO
rumble-rummy,/games/rumble-rummy.html,Rumble Rummy,Rummy,rumble rummy,long-tail,is rumble rummy safe,informational,FAQ question or subsection,NO
rumble-rummy,/games/rumble-rummy.html,Rumble Rummy,Rummy,rumble rummy,long-tail,rumble rummy app details,informational,FAQ question or subsection,NO
rumble-rummy,/games/rumble-rummy.html,Rumble Rummy,Rummy,rumble rummy,long-tail,rumble rummy supported devices,informational,FAQ question or subsection,NO
rumble-rummy,/games/rumble-rummy.html,Rumble Rummy,Rummy,rumble rummy,long-tail,rumble rummy beginner guide,informational,FAQ question or subsection,NO
rumble-rummy,/games/rumble-rummy.html,Rumble Rummy,Rummy,rumble rummy,long-tail,rumble rummy game guide,informational,FAQ question or subsection,NO
rumble-rummy,/games/rumble-rummy.html,Rumble Rummy,Rummy,rumble rummy,modifier,rumble rummy rummy,commercial,body / category hub,NO
rumble-rummy,/games/rumble-rummy.html,Rumble Rummy,Rummy,rumble rummy,modifier,best rummy yono app,commercial,body / category hub,NO
rummy-365,/games/rummy-365.html,Rummy 365,Rummy,rummy 365,primary,rummy 365,navigational,H1 + title + intro,NO
rummy-365,/games/rummy-365.html,Rummy 365,Rummy,rummy 365,secondary,rummy 365 app,navigational,H2 / spec table / body,NO
rummy-365,/games/rummy-365.html,Rummy 365,Rummy,rummy 365,secondary,rummy 365 game,navigational,H2 / spec table / body,NO
rummy-365,/games/rummy-365.html,Rummy 365,Rummy,rummy 365,secondary,rummy 365 download,transactional,H2 / spec table / body,NO
rummy-365,/games/rummy-365.html,Rummy 365,Rummy,rummy 365,secondary,rummy 365 apk,transactional,H2 / spec table / body,NO
rummy-365,/games/rummy-365.html,Rummy 365,Rummy,rummy 365,secondary,rummy 365 online,navigational,H2 / spec table / body,NO
rummy-365,/games/rummy-365.html,Rummy 365,Rummy,rummy 365,secondary,rummy 365 android,navigational,H2 / spec table / body,NO
rummy-365,/games/rummy-365.html,Rummy 365,Rummy,rummy 365,secondary,rummy 365 latest version,navigational,H2 / spec table / body,NO
rummy-365,/games/rummy-365.html,Rummy 365,Rummy,rummy 365,secondary,rummy 365 login,transactional,H2 / spec table / body,NO
rummy-365,/games/rummy-365.html,Rummy 365,Rummy,rummy 365,long-tail,what is rummy 365,informational,FAQ question or subsection,NO
rummy-365,/games/rummy-365.html,Rummy 365,Rummy,rummy 365,long-tail,how to play rummy 365,informational,FAQ question or subsection,NO
rummy-365,/games/rummy-365.html,Rummy 365,Rummy,rummy 365,long-tail,rummy 365 how to download,informational,FAQ question or subsection,NO
rummy-365,/games/rummy-365.html,Rummy 365,Rummy,rummy 365,long-tail,is rummy 365 safe,informational,FAQ question or subsection,NO
rummy-365,/games/rummy-365.html,Rummy 365,Rummy,rummy 365,long-tail,rummy 365 app details,informational,FAQ question or subsection,NO
rummy-365,/games/rummy-365.html,Rummy 365,Rummy,rummy 365,long-tail,rummy 365 supported devices,informational,FAQ question or subsection,NO
rummy-365,/games/rummy-365.html,Rummy 365,Rummy,rummy 365,long-tail,rummy 365 beginner guide,informational,FAQ question or subsection,NO
rummy-365,/games/rummy-365.html,Rummy 365,Rummy,rummy 365,long-tail,rummy 365 game guide,informational,FAQ question or subsection,NO
rummy-365,/games/rummy-365.html,Rummy 365,Rummy,rummy 365,modifier,rummy 365 rummy,commercial,body / category hub,NO
rummy-365,/games/rummy-365.html,Rummy 365,Rummy,rummy 365,modifier,best rummy yono app,commercial,body / category hub,NO
rummy-77,/games/rummy-77.html,Rummy 77,Rummy,rummy 77,primary,rummy 77,navigational,H1 + title + intro,NO
rummy-77,/games/rummy-77.html,Rummy 77,Rummy,rummy 77,secondary,rummy 77 app,navigational,H2 / spec table / body,NO
rummy-77,/games/rummy-77.html,Rummy 77,Rummy,rummy 77,secondary,rummy 77 game,navigational,H2 / spec table / body,NO
rummy-77,/games/rummy-77.html,Rummy 77,Rummy,rummy 77,secondary,rummy 77 download,transactional,H2 / spec table / body,NO
rummy-77,/games/rummy-77.html,Rummy 77,Rummy,rummy 77,secondary,rummy 77 apk,transactional,H2 / spec table / body,NO
rummy-77,/games/rummy-77.html,Rummy 77,Rummy,rummy 77,secondary,rummy 77 online,navigational,H2 / spec table / body,NO
rummy-77,/games/rummy-77.html,Rummy 77,Rummy,rummy 77,secondary,rummy 77 android,navigational,H2 / spec table / body,NO
rummy-77,/games/rummy-77.html,Rummy 77,Rummy,rummy 77,secondary,rummy 77 latest version,navigational,H2 / spec table / body,NO
rummy-77,/games/rummy-77.html,Rummy 77,Rummy,rummy 77,secondary,rummy 77 login,transactional,H2 / spec table / body,NO
rummy-77,/games/rummy-77.html,Rummy 77,Rummy,rummy 77,long-tail,what is rummy 77,informational,FAQ question or subsection,NO
rummy-77,/games/rummy-77.html,Rummy 77,Rummy,rummy 77,long-tail,how to play rummy 77,informational,FAQ question or subsection,NO
rummy-77,/games/rummy-77.html,Rummy 77,Rummy,rummy 77,long-tail,rummy 77 how to download,informational,FAQ question or subsection,NO
rummy-77,/games/rummy-77.html,Rummy 77,Rummy,rummy 77,long-tail,is rummy 77 safe,informational,FAQ question or subsection,NO
rummy-77,/games/rummy-77.html,Rummy 77,Rummy,rummy 77,long-tail,rummy 77 app details,informational,FAQ question or subsection,NO
rummy-77,/games/rummy-77.html,Rummy 77,Rummy,rummy 77,long-tail,rummy 77 supported devices,informational,FAQ question or subsection,NO
rummy-77,/games/rummy-77.html,Rummy 77,Rummy,rummy 77,long-tail,rummy 77 beginner guide,informational,FAQ question or subsection,NO
rummy-77,/games/rummy-77.html,Rummy 77,Rummy,rummy 77,long-tail,rummy 77 game guide,informational,FAQ question or subsection,NO
rummy-77,/games/rummy-77.html,Rummy 77,Rummy,rummy 77,modifier,rummy 77 rummy,commercial,body / category hub,NO
rummy-77,/games/rummy-77.html,Rummy 77,Rummy,rummy 77,modifier,best rummy yono app,commercial,body / category hub,NO
rummy-888,/games/rummy-888.html,Rummy 888,Rummy,rummy 888,primary,rummy 888,navigational,H1 + title + intro,NO
rummy-888,/games/rummy-888.html,Rummy 888,Rummy,rummy 888,secondary,rummy 888 app,navigational,H2 / spec table / body,NO
rummy-888,/games/rummy-888.html,Rummy 888,Rummy,rummy 888,secondary,rummy 888 game,navigational,H2 / spec table / body,NO
rummy-888,/games/rummy-888.html,Rummy 888,Rummy,rummy 888,secondary,rummy 888 download,transactional,H2 / spec table / body,NO
rummy-888,/games/rummy-888.html,Rummy 888,Rummy,rummy 888,secondary,rummy 888 apk,transactional,H2 / spec table / body,NO
rummy-888,/games/rummy-888.html,Rummy 888,Rummy,rummy 888,secondary,rummy 888 online,navigational,H2 / spec table / body,NO
rummy-888,/games/rummy-888.html,Rummy 888,Rummy,rummy 888,secondary,rummy 888 android,navigational,H2 / spec table / body,NO
rummy-888,/games/rummy-888.html,Rummy 888,Rummy,rummy 888,secondary,rummy 888 latest version,navigational,H2 / spec table / body,NO
rummy-888,/games/rummy-888.html,Rummy 888,Rummy,rummy 888,secondary,rummy 888 login,transactional,H2 / spec table / body,NO
rummy-888,/games/rummy-888.html,Rummy 888,Rummy,rummy 888,long-tail,what is rummy 888,informational,FAQ question or subsection,NO
rummy-888,/games/rummy-888.html,Rummy 888,Rummy,rummy 888,long-tail,how to play rummy 888,informational,FAQ question or subsection,NO
rummy-888,/games/rummy-888.html,Rummy 888,Rummy,rummy 888,long-tail,rummy 888 how to download,informational,FAQ question or subsection,NO
rummy-888,/games/rummy-888.html,Rummy 888,Rummy,rummy 888,long-tail,is rummy 888 safe,informational,FAQ question or subsection,NO
rummy-888,/games/rummy-888.html,Rummy 888,Rummy,rummy 888,long-tail,rummy 888 app details,informational,FAQ question or subsection,NO
rummy-888,/games/rummy-888.html,Rummy 888,Rummy,rummy 888,long-tail,rummy 888 supported devices,informational,FAQ question or subsection,NO
rummy-888,/games/rummy-888.html,Rummy 888,Rummy,rummy 888,long-tail,rummy 888 beginner guide,informational,FAQ question or subsection,NO
rummy-888,/games/rummy-888.html,Rummy 888,Rummy,rummy 888,long-tail,rummy 888 game guide,informational,FAQ question or subsection,NO
rummy-888,/games/rummy-888.html,Rummy 888,Rummy,rummy 888,modifier,rummy 888 rummy,commercial,body / category hub,NO
rummy-888,/games/rummy-888.html,Rummy 888,Rummy,rummy 888,modifier,best rummy yono app,commercial,body / category hub,NO
rummy-91,/games/rummy-91.html,Rummy 91,Rummy,rummy 91,primary,rummy 91,navigational,H1 + title + intro,NO
rummy-91,/games/rummy-91.html,Rummy 91,Rummy,rummy 91,secondary,rummy 91 app,navigational,H2 / spec table / body,NO
